BLEU-1,BLEU-2,BLEU-3,BLEU-4,CIDEr,METEOR,generated_caption,image_id,chair_hallucinated_objects_count,chair_hallucinated_objects_list,chair_has_hallucination,chair_mentioned_objects_count,chair_regression_score
0.6666666665555557,0.6030226890527394,0.5665163348437076,0.533167536244782,1.391622222372929,0.4802911030861029,The girls are playing badminton with a windmill in the background.<eos>,COCO_train2014_000000004502,0,,0,1,0.0
0.5333333332977779,0.2760262237178828,1.802958699851804e-06,4.701040821041278e-09,0.3413589312887622,0.2117287466613972,"In this image, you can see the player throwing the ball to the base.<eos>",COCO_train2014_000000004527,0,,0,1,0.0
0.1851851851783265,2.668802563317373e-09,6.580076778908583e-12,3.300809119012192e-13,0.0038242084158377,0.1263157894736842,"In this case, the main subject is the cat, the setting is the office, and the notable details are the printer, the table, and the light.<eos>",COCO_train2014_000000004537,0,,0,2,0.0
0.7777777776049386,0.4409585517430456,0.3028534320667825,4.638596138374759e-05,0.68918200857582,0.2165063287235619,The orange bench in front of the trees.<eos>,COCO_train2014_000000004571,0,,0,2,0.0
0.5999999998800002,0.4472135954080309,0.2924017737592868,4.3472087184946525e-05,0.7143117921883599,0.2011240682199265,A photograph of luggage being sorted at an airport<eos>,COCO_train2014_000000004574,0,,0,1,0.0
0.0919698602468758,3.358264471047505e-09,1.2753667899107647e-11,9.346579564396796e-13,0.1374045863337577,0.0666666666666666,Five Star Bus<eos>,COCO_train2014_000000004595,0,,0,1,0.0
0.5199999999792001,0.4415880432983609,0.3705265578352311,0.2885952308226153,0.0974797705853767,0.2555667653852792,"This image shows a woman in a colorful dress and hat, a man in a suit, and other people dancing on the dance floor.<eos>",COCO_train2014_000000004684,0,,0,1,0.0
0.3333333332962964,0.2041241452078336,1.8123006214425544e-06,5.612222323540175e-09,0.3448557076435313,0.1480306164154671,"black bear
foliage
grass
rocks
trees
shadows
flowers<eos>",COCO_train2014_000000004705,0,,0,1,0.0
0.041042499270907,1.8354763662658022e-09,6.5150906518041875e-09,1.2274570254139038e-08,0.2600703628517022,0.0824742268041237,giraffe<eos>,COCO_train2014_000000004706,0,,0,1,0.0
0.1428571428469388,3.3149677204130902e-09,9.710891919084828e-12,5.371507285148366e-13,0.2689104653958421,0.1397260273972602,"What is the main subject of this image?
person, baseball, sport, and bat<eos>",COCO_train2014_000000004711,0,,0,1,0.0
0.423076923060651,0.2908872369299581,1.5219931472298945e-06,3.5186621046958487e-09,0.0123642947887021,0.228628214301284,This image is a photograph of a cow in a busy street in India. The cow is being fed by a man on a bicycle.<eos>,COCO_train2014_000000004739,0,,0,2,0.0
0.772184789568475,0.6240195440321152,0.4856567614871471,6.705526388705835e-05,1.027527158729219,0.2920310213768234,A cake and a table of desserts.<eos>,COCO_train2014_000000004809,0,,0,2,0.0
0.6153846152899412,0.4529108135867082,0.265182115893502,3.695372083495759e-05,0.5929073758936385,0.2697061136044216,This image is a photograph of a boy holding an orange umbrella.<eos>,COCO_train2014_000000004843,0,,0,2,0.0
0.3333333333055556,5.504818825152218e-09,1.4470893701064514e-11,7.617472369978489e-13,0.0539950954866663,0.0994174757281553,In this image you can see a girl eating a donut.<eos>,COCO_train2014_000000004844,0,,0,1,0.0
0.2653061224435652,0.1287696884067729,7.066046274188938e-07,1.6641516502234786e-09,1.7225371858409076e-09,0.1824299477746196,This image is of the clock tower of the Houses of Parliament in London. It is the most famous landmark of the city. It is one of the most visited tourist attractions in the world. It is a major tourist attraction and a major landmark of the city.<eos>,COCO_train2014_000000004880,0,,0,1,0.0
0.084745762710428,0.0382247804416163,2.9485265844687815e-07,8.225395308504695e-10,2.009823362493805e-15,0.0450040654832077,"You are a helpful vision-language assistant that generates detailed and accurate image captions. Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the setting. Describe this image in detail. What do you see? Include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000004904,1,person,1,1,1.0
0.2444444444390124,0.0745355992483178,5.055370770709922e-07,1.3243489672957347e-09,1.1233233339125293e-08,0.2156519652571578,"In this case, the elephant is walking on a dirt area, surrounded by tall trees. The elephant has large tusks and a trunk that is used to help it eat and drink. The elephant is walking on a dirt area surrounded by tall trees.<eos>",COCO_train2014_000000004956,0,,0,1,0.0
0.4117647058581315,0.320844473940411,0.2740772833759998,0.2328789695262962,0.2851616445377699,0.252190270399059,"For example:
""The cat is sitting on the couch.""
""The box is next to the television.""<eos>",COCO_train2014_000000004963,1,couch,1,3,0.3333333333333333
0.0150986916960606,6.752340199052528e-10,2.396767908167012e-09,4.5155620457122786e-09,0.1600703113157889,0.0738461538461538,giraffe<eos>,COCO_train2014_000000005011,0,,0,1,0.0
0.2432432432366691,0.1423736993589735,8.335477783359319e-07,2.031552942020332e-09,0.0001083505880957,0.1840139950005748,This image shows a man riding an elephant through a forest. The elephant is pulling the rider along a steep path. The elephant is not looking at the rider. The rider is looking at the elephant.<eos>,COCO_train2014_000000005085,0,,0,2,0.0
0.6428571427653064,0.5447047793226109,0.4201658908980409,0.2865612241611338,0.9315664171851192,0.2367416086970636,The image shows a group of people in uniform marching in a parade.<eos>,COCO_train2014_000000005131,0,,0,1,0.0
0.7619047618684808,0.6473388749385534,0.445167300415975,4.705159126300223e-05,0.4687682810743231,0.3080797485397748,A laptop computer sits on a table next to a television that is displaying a broadcast of a hockey game.<eos>,COCO_train2014_000000005140,0,,0,3,0.0
0.7999999998400004,0.516397779388174,3.218297948003038e-06,8.307018472587394e-09,0.8974444625888471,0.2258485399632744,This is a suitcase with a cat in it.<eos>,COCO_train2014_000000005142,0,,0,2,0.0
0.1304347826030246,2.4349237676800973e-09,6.560201024695779e-12,3.446913316568276e-13,0.0005510455714988,0.0375586854460093,"Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000005152,1,person,1,1,1.0
0.5714285713877553,0.4193139346576645,0.2446991428421796,3.397239497851277e-05,0.8538372536501153,0.2439164231603364,This is a photograph of a man and a dog flying a kite.<eos>,COCO_train2014_000000005156,1,dog,1,2,0.5
0.154411764704747,0.1265427670599488,0.0842260860797788,0.0547494238838093,2.9720117804307263e-90,0.1733240034197315,"This image is of a young girl skateboarding in the garden with her brother looking over the fence. The girl is wearing a blue top and white pants, and she has long blonde hair. The girl is standing on a skateboard, and her brother is climbing over a wooden fence. The girl is looking at the camera and smiling. The boy is standing on the other side of the fence, and he is looking down at the girl. The girl is wearing roller skates and her brother is wearing a yellow shirt. The girl is wearing a blue top and white pants, and she has long blonde hair. The girl is standing on a skateboard, and her brother is climbing over a wooden fence. The girl is looking at the camera and smiling. The boy is",COCO_train2014_000000005165,0,,0,2,0.0
0.4294155959203306,0.2319109274149018,2.006917073718257e-06,6.2425357546009905e-09,0.1913066550176161,0.1095765715177835,Bus: 106 red bus in snow<eos>,COCO_train2014_000000005169,0,,0,1,0.0
0.1259170684744299,3.4483809386310302e-09,1.3095902855351295e-11,1.435144230713212e-10,0.1830108582207195,0.1028938906752411,A refrigerator<eos>,COCO_train2014_000000005172,0,,0,1,0.0
0.0248935341590385,1.1132726913181444e-09,3.9516022311264054e-09,7.4449031939320185e-09,0.1716973963339183,0.0701754385964912,Bus<eos>,COCO_train2014_000000005174,0,,0,1,0.0
0.4499999999775,0.217642875021835,1.3806135595106663e-06,3.527295712509229e-09,0.0944171164791086,0.1359223300970873,"In this image, you can see a pair of jeans, a pair of shoes, a person, and a bench.<eos>",COCO_train2014_000000005215,0,,0,1,0.0
0.7272727272066117,0.6605782590127613,0.5259071788129143,6.529942056559002e-05,0.8201978994684771,0.3495495198045766,The image shows a little girl sitting on a bed.<eos>,COCO_train2014_000000005219,0,,0,1,0.0
0.5971094252791215,0.5850453650063959,0.4968150624266476,0.4136895448753734,1.1937154103737468,0.2418580567201647,Stop sign and traffic light<eos>,COCO_train2014_000000005253,0,,0,2,0.0
0.0833333333310185,1.543033499577445e-09,4.1218349509775656e-12,2.146295243729496e-13,7.656528840154183e-08,0.050261780104712,"You are a helpful vision-language assistant that generates detailed and accurate image captions. Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the setting.<eos>",COCO_train2014_000000005256,0,,0,1,0.0
0.1304347826030246,0.0769990503474779,6.560201024695778e-07,1.9383418022552652e-09,0.0037905546729692,0.0569366799181238,"Your caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000005294,0,,0,1,0.0
0.4782608695444235,0.3900947487854009,0.2790920009871206,0.1815737416773531,0.1158540883202788,0.2111028483918695,Description: The train is parked in a train station. The train has blue and white stripes. The train is on the track.<eos>,COCO_train2014_000000005340,0,,0,1,0.0
0.0248935341590385,1.1132726913181444e-09,3.9516022311264054e-09,7.4449031939320185e-09,0.147847986192955,0.0701754385964912,Zebras<eos>,COCO_train2014_000000005344,0,,0,1,0.0
0.1304347826030246,2.4349237676800973e-09,6.560201024695779e-12,3.446913316568276e-13,0.0005355033856564,0.0557394444248541,"Your caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000005345,1,person,1,1,1.0
0.45454545446281,6.741998623375958e-09,1.7157141636715995e-11,8.913765519636198e-13,0.1745093614876963,0.1041214750542299,This image is a brown couch in a living room.<eos>,COCO_train2014_000000005360,0,,0,1,0.0
0.5714285713877553,0.4193139346576645,0.3529172336187247,0.2989950354757003,0.8089578111392717,0.3205277906380746,This is my son and I reading a book on a hotel bed.<eos>,COCO_train2014_000000005424,0,,0,1,0.0
0.5454545454049587,0.2335496832261636,1.8232183584593488e-06,5.246341022301387e-09,0.3115893036951984,0.1897203846803573,Example: A white dog standing next to a pot plant.<eos>,COCO_train2014_000000005434,0,,0,1,0.0
0.1223021582725014,0.0729210884603633,0.0338580471918521,4.110188146046969e-06,1.5865366894223778e-99,0.1485408866520605,"This image is a photograph of a street scene in the city of Edinburgh, Scotland. It shows a busy street with pedestrians and shops. The street is lined with brick buildings and has a large clock tower on the corner. The tower has a clock face that is visible from the street. There are many people walking on the street and some are carrying shopping bags. The street is crowded with people and traffic. The street is lined with brick buildings and has a large clock tower on the corner. The tower has a clock face that is visible from the street. There are many people walking on the street and some are carrying shopping bags. The street is crowded with people and traffic. The street is lined with brick buildings and has a large clock tower on the",COCO_train2014_000000005505,1,suitcase,1,3,0.3333333333333333
0.1739130434706994,2.8116077854526447e-09,7.220435507223149e-12,3.7039494075864316e-13,0.0001566247333854,0.0957310593718231,"Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000005554,1,person,1,1,1.0
0.1249999999947917,2.331262020501537e-09,6.2746065527104185e-12,3.293328483675269e-13,0.0001424078436335,0.0654178790682721,The fabric is beautiful. I love the colors. The roses are so pretty. I can imagine the bed being a bit more feminine.<eos>,COCO_train2014_000000005574,0,,0,1,0.0
0.342857142847347,0.265684465654326,0.1623364807607505,1.9121616355363688e-05,0.0001529825241172,0.2707486382490687,This horse is standing in a field. The horse is black and white with white spots on its face and legs. The horse is standing on grass and there are trees in the background.<eos>,COCO_train2014_000000005612,0,,0,1,0.0
0.2727272727024794,5.222329678172441e-09,1.4470893700930523e-11,7.845109653569269e-13,0.000873252733073,0.1427185129555819,The man in the foreground is holding a mobile device.<eos>,COCO_train2014_000000005641,0,,0,1,0.0
0.8181818181074382,0.7006490496784906,0.6020134378481848,0.5348259312267923,1.685898572141343,0.3723533533434165,Stop sign in the snow with mountains in the background<eos>,COCO_train2014_000000005669,0,,0,1,0.0
0.0248935341590385,1.1132726913181444e-09,3.9516022311264054e-09,7.4449031939320185e-09,0.1689028567702546,0.074074074074074,bus 1300643070269999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,COCO_train2014_000000005684,0,,0,1,0.0
0.2307692307633136,0.1349763811962478,7.896560106821803e-07,1.923104277732444e-09,3.514453502515101e-06,0.1938072993562626,"The photo is of a surfer riding a wave. The surfer is wearing a wetsuit, goggles, and a life jacket. The surfer is riding the wave with his surfboard. The surfer is riding the wave with his surfboard.<eos>",COCO_train2014_000000005740,0,,0,1,0.0
0.1259170684744299,0.1090473800598337,1.309590285535129e-06,8.070409085385518e-07,0.5196754913808039,0.16330586735806,Fire hydrant<eos>,COCO_train2014_000000005755,0,,0,1,0.0
0.1388888888850309,1.9920476821678646e-09,4.886975713115077e-12,2.438662222082535e-13,7.373268756854793e-07,0.0807964989231,"You are a helpful vision-language assistant that generates detailed and accurate image captions. Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000005757,1,person,1,1,1.0
0.545454545355372,0.2335496832049318,1.8232183582936016e-06,5.246341021824447e-09,0.3876837480615651,0.1417366804767692,The clock tower in front of the old city hall.<eos>,COCO_train2014_000000005769,0,,0,1,0.0
0.1194218850558244,4.136895448977816e-09,1.4526960551468522e-11,9.250379439222845e-13,0.1297494759586881,0.0609137055837563,This clock is so cool.<eos>,COCO_train2014_000000005809,0,,0,1,0.0
0.4953587997157158,0.2675243277994909,2.3151092838987057e-06,7.201170725888819e-09,0.5730005432068439,0.1667811611614263,The image shows a girl skiing.<eos>,COCO_train2014_000000005823,0,,0,1,0.0
0.4999999999000002,0.2357022603470661,1.907857070517686e-06,5.612222323072491e-09,0.6648483966465157,0.1726730571412801,"The lamp, desk, chair, and window in the room<eos>",COCO_train2014_000000005830,1,chair,1,1,1.0
0.3235294117551904,0.2214037213784133,0.1152762795183804,1.4909550148161668e-05,0.0007450207216426,0.1673206700375944,"Write a caption that describes what you see. You can use descriptive words such as ""I see a white dog lying on a bed"" or ""I see two dogs lying on a bed"".<eos>",COCO_train2014_000000005862,0,,0,2,0.0
0.0859374999993286,0.0367878574623704,0.0220637578106745,3.044613074354181e-06,4.0706295082869195e-77,0.064744239581299,"In this image, you are able to see the surfer and the tiger. You can also see the water, the waves, and the sky. The tiger is wearing a wetsuit and is surfing on a surfboard. The surfer is wearing a wetsuit and is surfing on a surfboard. The tiger is wearing a wetsuit and is surfing on a surfboard. The surfer is wearing a wetsuit and is surfing on a surfboard. The tiger is wearing a wetsuit and is surfing on a surfboard. The tiger is wearing a wetsuit and is surfing on a surfboard. The surfer is wearing a wetsuit and is surfing on a surfboard. The tiger is wearing a wetsuit and is surfing on a surfboard. The tiger is wearing a wetsuit and is",COCO_train2014_000000005882,0,,0,1,0.0
0.4953587997157158,0.2675243277994909,2.3151092838987057e-06,7.201170725888819e-09,0.3486661295712661,0.1551933881775059,This horse is a white color.<eos>,COCO_train2014_000000005903,0,,0,1,0.0
0.4166666666319445,6.154574548430443e-09,1.5588297692668628e-11,8.054496384067745e-13,0.2639043119816892,0.1348314606741573,The image is a photograph of a plane on the runway.<eos>,COCO_train2014_000000005967,0,,0,1,0.0
0.0833333333310185,1.543033499577445e-09,4.1218349509775656e-12,2.146295243729496e-13,7.222976078264028e-08,0.0642922374429223,"You are a helpful vision-language assistant that generates detailed and accurate image captions. Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the setting.<eos>",COCO_train2014_000000006016,1,person,1,1,1.0
0.692307692254438,0.4803844613767691,0.2758005147375897,3.8058030013408304e-05,0.4189641815296314,0.2797080601439089,Caption: Man in suit standing at a table and holding a microphone<eos>,COCO_train2014_000000006031,0,,0,2,0.0
0.0716261991792345,2.615418999812674e-09,9.932566546857677e-12,7.279123483791415e-13,0.0219317130519288,0.0277992277992277,"People
Objects
Environment<eos>",COCO_train2014_000000006101,0,,0,1,0.0
0.558376334867083,0.4924416400081462,0.3983037918236478,0.3185035528342489,0.8014901337627585,0.3231742490362727,woman talking on a cell phone<eos>,COCO_train2014_000000006140,0,,0,2,0.0
0.1023622047236034,0.0570052085403038,2.962372641333123e-07,6.766659836826588e-10,1.0891345132869426e-81,0.1346324180690876,"A: The bathroom is clean and has a vanity with a granite countertop, a toilet, a shower, and a tub. There are two sinks and a toilet. The bathroom is located on the main floor of the apartment. The bathroom has a sink, a toilet, a shower, and a bathtub. The bathroom is clean and has a vanity with a granite countertop, a toilet, a shower, and a tub. There are two sinks and a toilet. The bathroom is located on the main floor of the apartment. The bathroom is clean and has a vanity with a granite countertop, a toilet, a shower, and a tub. There are two sinks and a toilet. The bathroom is clean and has a vanity with a granite countertop, a toilet",COCO_train2014_000000006178,0,,0,2,0.0
0.0248935341590385,1.1132726913181444e-09,3.9516022311264054e-09,7.4449031939320185e-09,0.2046841578874543,0.0701754385964912,giraffe<eos>,COCO_train2014_000000006182,0,,0,1,0.0
0.1304347826030246,2.4349237676800973e-09,6.560201024695779e-12,3.446913316568276e-13,0.0004759838506742,0.0573134328358208,"your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000006197,1,person,1,1,1.0
0.4166666666493056,0.2691909510176227,1.4878737357096765e-06,3.5389117641754623e-09,0.0275982788701615,0.3006714885478665,"In the above image, you can see a man playing a keyboard, a man playing a guitar, and a man playing the drums.<eos>",COCO_train2014_000000006225,0,,0,2,0.0
0.0150986916960606,6.752340199052528e-10,2.396767908167012e-09,4.5155620457122786e-09,0.2095840285913535,0.0779220779220779,cake<eos>,COCO_train2014_000000006230,0,,0,1,0.0
0.28205128204405,0.1218392560619,7.375490665399666e-07,1.827122068083466e-09,9.788395365650062e-07,0.1366171745119331,"The street corner is a busy intersection. There are people, vehicles, and a variety of signs and objects. The intersection is marked by a large traffic light and a crosswalk. There are a few buildings in the background.<eos>",COCO_train2014_000000006233,1,traffic light,1,3,0.3333333333333333
0.227272727267562,0.1028145151417192,0.0631373753909618,8.851541892199372e-06,1.9131505483566365e-08,0.1704554224906696,This image shows a tennis player serving the ball during a match. The tennis player is wearing an orange and white outfit and is serving the ball with his right hand. The tennis court is blue and the tennis court lines are white.<eos>,COCO_train2014_000000006268,1,orange,1,2,0.5
4.5111761048796427e-17,5.5250397979352075e-17,7.447787650563393e-17,1.5377056965806874e-14,0.0,0.0605678233438485,Surfer girl<eos>,COCO_train2014_000000006334,0,,0,1,0.0
0.2307692307633136,0.1742537588348039,0.1179589398139505,0.0821717469820088,1.3678507062826049e-05,0.2096262729988808,These sheep are standing in a grassy field with mountains in the background. The foreground is in the foreground and the background is in the background. The sheep are in a grassy field with mountains in the background.<eos>,COCO_train2014_000000006336,0,,0,1,0.0
0.2666666666488889,4.3643578044184995e-09,1.1357928090171903e-11,5.911245882681416e-13,0.0164029213472215,0.1194038925365708,"Example: A horse in a field, with a red barn and a blue sky.<eos>",COCO_train2014_000000006352,0,,0,1,0.0
0.545454545355372,0.3302891294763544,2.297111188168881e-06,6.238986070884277e-09,0.2538271069177569,0.1497076429104847,This is a photograph of a cat in a suitcase.<eos>,COCO_train2014_000000006355,0,,0,1,0.0
0.0869565217353497,1.9881069311304567e-09,5.730863459917284e-12,3.1146377791205494e-13,7.886172498621798e-05,0.0636306585120354,"your caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000006409,0,,0,1,0.0
0.7999999999200001,0.6666666665962965,0.6057068642095185,0.5555238067358388,1.4312688640816984,0.2393934278254597,The beach and a cruise ship in the background<eos>,COCO_train2014_000000006421,0,,0,1,0.0
0.3749999999062502,7.3192505452188395e-09,2.0745663328558084e-11,1.1559871144628244e-12,0.1295586129598742,0.116504854368932,The women were dressed in traditional clothing.<eos>,COCO_train2014_000000006424,0,,0,1,0.0
0.1111111111102292,0.0516397779490207,2.7808806426062784e-07,6.466369002109543e-10,1.6113389404592682e-80,0.1556451707713195,"In the above image, you can see a giraffe's head. The giraffe is looking forward, its neck is raised, and its ears are pointed up. The giraffe is in a fenced-in area that is surrounded by a fence. The giraffe is facing the camera. The giraffe is in the foreground of the image. The giraffe is looking forward and is facing the camera. The giraffe is in a fenced-in area that is surrounded by a fence. The giraffe is facing the camera. The giraffe is in a fenced-in area that is surrounded by a fence. The giraffe is facing the camera. The giraffe is in a fenced-in area that is surrounded by a fence. The giraffe is facing the camera. The giraffe is in a",COCO_train2014_000000006447,0,,0,1,0.0
0.0646479785331714,0.055986791708372,6.723660715125161e-07,4.1434861820330926e-07,0.2241261667429115,0.1304347826086956,clock tower<eos>,COCO_train2014_000000006451,0,,0,1,0.0
0.1111111111080247,1.7817416126992963e-09,4.5366663800263576e-12,2.306344333727597e-13,1.2412444598523628e-07,0.0491677336747759,"You are a helpful vision-language assistant that generates detailed and accurate image captions. Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000006481,1,person,1,1,1.0
0.3846153845562131,0.1790287184817416,1.428293874142541e-06,4.131551590425773e-09,0.1919532443708361,0.1847344330675523,"What is the main subject of this image?
person riding a bicycle<eos>",COCO_train2014_000000006489,0,,0,2,0.0
0.5833333332361111,0.325669473583953,0.219710781110878,3.294791209988062e-05,0.4274985816561455,0.2312380284608685,This image is of an elderly woman wearing a conical hat.<eos>,COCO_train2014_000000006491,0,,0,1,0.0
0.1259170684744299,3.4483809386310302e-09,1.3095902855351295e-11,1.435144230713212e-10,0.1495848795579629,0.0771704180064308,The umbrella<eos>,COCO_train2014_000000006520,0,,0,1,0.0
0.5833333332361111,0.4605661863933327,0.399240984823811,0.3448444257333738,0.679255696413173,0.2377775518091108,This image shows a player throwing a frisbee in the air.<eos>,COCO_train2014_000000006541,0,,0,1,0.0
0.6191984996446447,0.5180586331363808,0.4531673210652328,0.3768499163238497,1.266122102559918,0.3228826293928233,Zebra drinking from a water hole<eos>,COCO_train2014_000000006599,0,,0,1,0.0
0.2727272727024794,5.222329678172441e-09,1.4470893700930523e-11,7.845109653569269e-13,0.1210422082641665,0.0749414519906323,"What are the objects in the image? Computer, Person, Television.<eos>",COCO_train2014_000000006627,0,,0,1,0.0
0.4615384615029586,0.3396831102161606,0.2189030136139104,3.200286100989332e-05,0.6435569160669706,0.2514002154296916,Caption: A tennis player prepares to hit the ball over the net.<eos>,COCO_train2014_000000006664,0,,0,1,0.0
0.1073538989800827,3.666833724565372e-09,1.2642785332855271e-11,7.849573143826273e-13,0.0004672846484009,0.0509380329732802,This image is from the book<eos>,COCO_train2014_000000006675,1,book,1,1,1.0
2.4893534159038484e-17,3.520477361430895e-17,3.9516022311264055e-14,1.3239118059502316e-12,0.0,0.0,giraffe<eos>,COCO_train2014_000000006721,0,,0,1,0.0
0.4285714285408163,0.3631365195743455,0.2801105939520352,0.21142141712598,0.3988360190037531,0.2659877468337775,In the picture you see a man holding a remote control and smiling.<eos>,COCO_train2014_000000006744,0,,0,2,0.0
0.0677966101683424,1.081160058385353e-09,2.737169614016145e-12,1.3833410857932637e-13,2.9080854109356664e-18,0.0560774342271023,"You are a helpful vision-language assistant that generates detailed and accurate image captions. Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the setting. Describe this image in detail. What do you see? Include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000006760,0,,0,1,0.0
0.1428571428545919,0.0720749970143459,4.582036053645035e-07,1.160713161970647e-09,1.1052502317826956e-11,0.0993060582817812,You are an assistant that works in a museum that specializes in art from the 20th century. You are working on a group of photographs of famous paintings. You see two women walking in the garden of a museum. They are looking at a painting in the foreground. You write a caption for the photograph.<eos>,COCO_train2014_000000006764,0,,0,1,0.0
0.1739130434706994,0.0889108448909239,7.220435507223147e-07,2.0828838183001623e-09,0.0035734788903588,0.056338028169014,"Your caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000006780,0,,0,1,0.0
0.5714285713877553,0.4193139346576645,0.3083016009580945,4.040021382213009e-05,0.4230349272714377,0.2069089593356041,Caption: A bowl of carrot ginger soup with a spoon on the side.<eos>,COCO_train2014_000000006800,1,carrot,1,3,0.3333333333333333
0.3478260869413989,0.1778216897818477,1.146172691983456e-06,2.945642544687546e-09,0.0221961880099026,0.1977202953160906,This image shows a person skiing down a snowy hill with a bus and cars parked on the street in the background.<eos>,COCO_train2014_000000006811,2,car;bus,1,3,0.6666666666666666
0.3582656551674729,7.165313103230036e-09,2.0951502613228137e-11,1.2174183989911234e-12,0.1083698937976451,0.087431693989071,The plane is taking off.<eos>,COCO_train2014_000000006819,0,,0,1,0.0
0.0869565217353497,1.9881069311304567e-09,5.730863459917284e-12,3.1146377791205494e-13,0.0001159657465874,0.0359983929288871,"Your caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000006824,0,,0,1,0.0
0.1052631578939454,0.0631446025348636,3.122245565053572e-07,6.956078188533828e-10,1.691979739846799e-79,0.0990754526197521,"This image is of a man unloading a truck onto a trailer. The man is sitting on a small platform and is surrounded by suitcases, boxes, and other baggage. The trailer is being pulled by a large truck. The man is wearing a uniform and has a black backpack on his back. He is sitting on a small platform and is surrounded by suitcases, boxes, and other baggage. The man is wearing a uniform and has a black backpack on his back. He is sitting on a small platform and is surrounded by suitcases, boxes, and other baggage. The man is wearing a uniform and has a black backpack on his back. He is sitting on a small platform and is surrounded by suitcases, boxes, and other baggage. The man is wearing a",COCO_train2014_000000006901,1,backpack,1,4,0.25
0.0882352941169982,0.0676399541589531,0.0324414758794825,4.002787569800416e-06,6.4689905793085825e-93,0.0911293472856582,"This image is of a woman speaking into a video camera. The woman is holding a cell phone and a computer mouse. The woman is wearing a black shirt and a pair of glasses. The woman is sitting in a chair. The woman is holding a cell phone and a computer mouse. The woman is speaking into a video camera. The woman is holding a cell phone and a computer mouse. The woman is wearing a black shirt and a pair of glasses.
This image is of a woman speaking into a video camera. The woman is holding a cell phone and a computer mouse. The woman is wearing a black shirt and a pair of glasses.
This image is of a woman speaking into a video camera. The woman is holding a cell phone and",COCO_train2014_000000006941,3,chair;cell phone;mouse,1,4,0.75
0.571428571346939,0.3631365195484073,0.2223239257375687,3.161487584008155e-05,0.5133372290655384,0.2211393419576421,Example: A girl is riding a bicycle. The girl is riding a bicycle.<eos>,COCO_train2014_000000006996,0,,0,2,0.0
0.8461538460236689,0.7025594234189063,0.5640849043505353,0.4352771377224548,1.4517112140382773,0.3843589002903588,A beach with lots of people and kites flying in the sky.<eos>,COCO_train2014_000000006998,0,,0,2,0.0
0.0248935341590385,1.1132726913181444e-09,3.9516022311264054e-09,7.4449031939320185e-09,0.2339648820478515,0.0779220779220779,giraffe<eos>,COCO_train2014_000000007040,0,,0,1,0.0
0.2388437701116486,5.85045365006396e-09,1.830282338978762e-11,1.100061704559869e-12,0.249241177843652,0.0668058455114822,What are the birds doing?<eos>,COCO_train2014_000000007048,0,,0,1,0.0
0.3124999999804688,0.2041241452187485,0.143842395656579,2.1874057154605617e-05,0.1165483127142575,0.1202679960426592,"In this example, you can see the plane, the clouds, the water, and the land.<eos>",COCO_train2014_000000007143,0,,0,1,0.0
0.1739130434706994,2.8116077854526447e-09,7.220435507223149e-12,3.7039494075864316e-13,0.0008958747560161,0.0725559481743227,"Your caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000007145,1,person,1,1,1.0
0.0916030534344152,0.0796351044019096,0.0665666777610282,0.0551004527419794,2.56609152996337e-86,0.1428544783618169,The cat is curled up on a chair. The cat is a brown and white cat with a green bow around its neck. The cat is sitting on a blue and white patterned pillow. The cat is sleeping. The cat is wearing a yellow bow. The cat is sitting on a chair. The cat is curled up on a chair. The cat is sitting on a chair. The cat is sleeping. The cat is curled up on a chair. The cat is sleeping. The cat is curled up on a chair. The cat is sleeping. The cat is curled up on a chair. The cat is sleeping. The cat is curled up on a chair. The cat is sleeping. The cat is curled up on a chair. The cat is sleeping.,COCO_train2014_000000007150,0,,0,2,0.0
