BLEU-1,BLEU-2,BLEU-3,BLEU-4,CIDEr,METEOR,generated_caption,image_id,chair_hallucinated_objects_count,chair_hallucinated_objects_list,chair_has_hallucination,chair_mentioned_objects_count
0.22222222221604945,0.11268723396062734,7.2015089840826e-07,1.8341681390713041e-09,0.0009431594995432743,0.06130268199233716,"You are a helpful vision-language assistant that generates detailed and accurate image captions. Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000002197,1,person,1,1
0.24999999993750016,5.976143045124577e-09,1.8123006211824564e-11,1.0445522727757714e-12,0.0020173650302774096,0.03587443946188341,What is your caption telling the reader?<eos>,COCO_train2014_000000002209,0,,0,0
0.1111111110864199,3.726779961645599e-09,1.2565790682502379e-11,7.583235671536399e-13,0.0014097751683150414,0.022346368715083803,What are the key elements of the image?<eos>,COCO_train2014_000000002211,0,,0,0
8.986579278749804e-17,1.0047301075986612e-16,1.1477500776396e-16,1.357591476796497e-16,0.0,0.031077234999023543,What is the setting?<eos>,COCO_train2014_000000002217,0,,0,0
0.22222222217283966,5.270462765739487e-09,1.5831904189457608e-11,9.018037815333522e-13,0.001981333676672518,0.04266666666666667,What is the main subject of this image?<eos>,COCO_train2014_000000002229,0,,0,0
0.24999999993750016,5.976143045124577e-09,1.8123006211824564e-11,1.0445522727757714e-12,0.17926182600504792,0.11247720824146897,What can you tell about the zebra?<eos>,COCO_train2014_000000002232,0,,0,1
0.4444444443456792,0.23570226034150096,1.994694934821646e-06,6.030725358915047e-09,0.3322245420711013,0.12244897959183672,"In this case, the image is a laptop.<eos>",COCO_train2014_000000002244,0,,0,0
0.4953587997157158,8.459862053518921e-09,2.3151092838987064e-11,1.2805693630023128e-12,0.1349159548220911,0.10362694300518134,Take a picture of the plane.<eos>,COCO_train2014_000000002258,0,,0,0
0.0746268656710849,0.06267160259745104,0.04469198469786425,0.03416739795710541,3.1010757335091106e-90,0.126107133543626,"This image shows a living room with a sofa, a piano, and a coffee table. The sofa is green, the coffee table is black, and the piano is brown. The room has a window with a plant and a chair. The room has a door leading to another room. The room has a window with a plant and a chair. The room has a door leading to another room. The room has a window with a plant and a chair. The room has a door leading to another room. The room has a window with a plant and a chair. The room has a door leading to another room. The room has a window with a plant and a chair. The room has a door leading to another room. The room has a window",COCO_train2014_000000002270,1,dining table,1,3
0.545454545355372,0.40451991740255755,2.6295358938255247e-06,6.904573081909778e-09,0.6297248258204162,0.20733494600723248,"In this example, the image is of a clock tower.<eos>",COCO_train2014_000000002276,0,,0,1
0.35826565516747294,0.2265870955445612,2.0951502613228133e-06,6.846046757997816e-09,0.1210433109737448,0.0835509138381201,Skateboarder jumping over a rail<eos>,COCO_train2014_000000002278,0,,0,0
0.22222222217283966,5.270462765739487e-09,1.5831904189457608e-11,9.018037815333522e-13,0.0014787375823132668,0.08106666666666668,What are the main subjects of the image?<eos>,COCO_train2014_000000002279,0,,0,0
0.22222222217283966,5.270462765739487e-09,1.5831904189457608e-11,9.018037815333522e-13,0.002909498148505392,0.020671834625323,How is the image relevant to your goals?<eos>,COCO_train2014_000000002280,0,,0,0
0.5999999998800002,0.4472135954080309,0.29240177375928683,4.3472087184946525e-05,0.5195927537390773,0.1587512232009129,This image is of a refrigerator in the snow.<eos>,COCO_train2014_000000002281,0,,0,1
8.591115982739376e-17,9.184289307760413e-17,9.886133635030957e-17,1.0735252128116342e-16,0.0,0.013623438468441067,How does the image make you feel?<eos>,COCO_train2014_000000002283,0,,0,0
0.024893534159038506,1.1132726913181444e-09,3.951602231126405e-09,7.444903193932018e-09,0.14662443323454027,0.07792207792207793,Bathroom<eos>,COCO_train2014_000000002284,0,,0,0
0.027777777777006206,8.908708063496486e-10,2.857920734272792e-12,1.630831718129954e-13,6.212461113002213e-08,0.024575635368722915,Describe the image as if you were describing it to someone who had never seen it before. What do you want to convey with your caption? What should the reader know after reading your caption?<eos>,COCO_train2014_000000002296,0,,0,0
0.09735009785958822,3.2910339761413517e-09,1.1202457035347247e-11,6.840676596481053e-13,0.0008931983480865015,0.017699115044247787,How does the image make you feel?<eos>,COCO_train2014_000000002309,0,,0,0
0.08333333332986115,1.9034674689861677e-09,5.481373708354194e-12,2.9758582163943453e-13,4.89685104624766e-05,0.05273797633950557,"Describe the image in detail. What do you see? Include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000002337,0,,0,0
0.024893534159038506,1.1132726913181444e-09,3.951602231126405e-09,7.444903193932018e-09,0.1204157486830906,0.07017543859649121,giraffes<eos>,COCO_train2014_000000002342,0,,0,1
0.055555555552469195,1.8077538150520845e-09,5.889153354909397e-12,3.4159919055542935e-13,0.0014167335695635724,0.028402366863905328,"Your caption should include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000002347,0,,0,0
0.7999999999200001,0.5962847939370028,0.3542195230211848,5.019724248194722e-05,0.7425449996688032,0.24185805672016478,The image is of a cat on a chair.<eos>,COCO_train2014_000000002349,0,,0,1
0.15789473683379507,2.9617443886352513e-09,8.020757925039532e-12,4.237713199509635e-13,0.0014265297217934858,0.06687306501547989,"If you can't describe the image, you probably won't be able to write a good caption.<eos>",COCO_train2014_000000002369,0,,0,0
9.090909090082646e-17,9.534625891545801e-17,1.0033557297469767e-16,1.0600313378380957e-16,0.0,0.03779527559055118,What is the caption you would use for this image?<eos>,COCO_train2014_000000002372,0,,0,0
0.10218978102115192,0.038765847048127716,2.2328262492449976e-07,5.368648831061743e-10,1.2790252272530933e-96,0.11607903654701072,"The pizza is on a plate. It is topped with pepperoni, cheese, and ham. The pizza is round and has a thin crust. The pizza is being held by a man in a hat. The man is holding a gun. The pizza is being held by a man in a hat and a gun. The pizza is being held by a man in a hat and a gun. The pizza is being held by a man in a hat and a gun. The pizza is being held by a man in a hat and a gun. The pizza is being held by a man in a hat and a gun. The pizza is being held by a man in a hat and a gun. The pizza is being held by a man in a hat and a",COCO_train2014_000000002374,1,person,1,2
1.2383969992892892e-16,1.3376216389974536e-16,1.4584274597955138e-16,1.61023072606689e-16,0.0,0.05498280038288781,How can you describe the image?<eos>,COCO_train2014_000000002377,0,,0,0
0.27777777776234575,4.042260417041042e-09,1.007031058318544e-11,5.108099332632167e-13,0.0379059564295528,0.10412147505422993,You can use your own camera or take a photograph of your computer with a digital camera.<eos>,COCO_train2014_000000002389,0,,0,0
1.0108844325174277e-16,1.107368413422752e-16,1.229680662502498e-16,1.392442061937298e-16,0.0,0.03673469387755101,Describe your subject's personality.<eos>,COCO_train2014_000000002400,0,,0,0
0.07142857141836743,2.344036154351177e-09,7.707540023401836e-12,4.516881220267841e-13,0.0002973483721404599,0.05161365051804248,"In this image, the main subject is the boy in the blue jacket.<eos>",COCO_train2014_000000002402,0,,0,1
0.0416666666649306,1.345954755088114e-09,4.35056919543614e-12,2.502388506469318e-13,7.766261904054623e-05,0.03443947475765478,"Describe the scene in detail. What do you see? Include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000002411,0,,0,0
0.07142857142346946,2.344036154518608e-09,7.707540023952373e-12,4.516881220590475e-13,0.00010655167135146164,0.034782608695652174,How do you know what you see? Describe what you see in detail.<eos>,COCO_train2014_000000002415,0,,0,0
0.3913043478090738,0.23099715104243387,1.3645768027438209e-06,3.3573064839407454e-09,0.045393031609459095,0.13218082715644083,A kitchen is an example of a room that has a lot of elements and a lot of different things to describe.<eos>,COCO_train2014_000000002429,0,,0,0
0.024893534159038506,1.1132726913181444e-09,3.951602231126405e-09,7.444903193932018e-09,0.04359680063467297,0.06685236768802227,horses<eos>,COCO_train2014_000000002444,0,,0,1
0.08556951981024227,2.964215117762818e-09,1.0409022082597474e-11,6.628186502891177e-13,0.0009191471311693756,0.01869158878504673,What are the main subjects?<eos>,COCO_train2014_000000002445,0,,0,0
0.12499999999479171,2.3312620205015374e-09,6.2746065527104185e-12,3.293328483675269e-13,0.002442472462879315,0.05553719008264463,"Describe the image in detail. What do you see? Include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000002446,0,,0,0
8.333333331944446e-17,8.703882796301277e-17,9.116091791621485e-17,9.578464406898846e-17,0.0,0.04581900031907317,You are welcome to use this image for your own purposes.<eos>,COCO_train2014_000000002448,0,,0,0
0.17391304347069947,2.8116077854526447e-09,7.220435507223149e-12,3.7039494075864306e-13,0.00020299293241101505,0.11537674312394278,"Your caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000002451,1,person,1,1
0.28216057486948465,6.911494339490884e-09,2.1622230996366503e-11,1.2995693494765325e-12,0.0048598509765710365,0.043126684636118594,What is the image about?<eos>,COCO_train2014_000000002459,0,,0,0
0.38461538458579886,0.17902871849551308,1.4282938742524094e-06,4.131551590743584e-09,0.42172264562665274,0.2364105015520328,"This image is about the food, the table setting and the person.<eos>",COCO_train2014_000000002466,0,,0,1
8.986579278749804e-17,1.0047301075986612e-16,1.1477500776396e-16,1.357591476796497e-16,0.0,0.0,Write your caption here.<eos>,COCO_train2014_000000002470,0,,0,0
0.09489051094821249,0.07471140984895491,0.04987165531346122,0.03101802473070738,1.0515890206260116e-97,0.13895844713376743,This image shows a cat looking at a bottle of water. The cat is on a wooden table and is standing on its hind legs. The cat is looking at the bottle of water. The cat is standing on its hind legs and is looking at the bottle of water. The cat is looking at the bottle of water. The cat is looking at the bottle of water. The cat is looking at the bottle of water. The cat is looking at the bottle of water. The cat is looking at the bottle of water. The cat is looking at the bottle of water. The cat is looking at the bottle of water. The cat is looking at the bottle of water. The cat is looking at the bottle of water. The cat is looking at the,COCO_train2014_000000002471,0,,0,3
0.23884377011164867,0.1850075887944782,1.8302823389787616e-06,6.1861015673335086e-09,0.18312789132703794,0.13175601935069892,This image shows a bathroom.<eos>,COCO_train2014_000000002496,0,,0,0
0.35294117644982703,0.14852213143749163,1.1371830096917182e-06,3.2014060613745118e-09,0.06669931123594641,0.13568917427715851,The picture of the beach is a good example of how to write a detailed caption.<eos>,COCO_train2014_000000002498,0,,0,0
0.08333333332638898,2.7524094125761097e-09,9.116091792381157e-12,5.386366368312954e-13,0.0004050117343658516,0.01809954751131222,How did you get the image? What camera did you use?<eos>,COCO_train2014_000000002531,0,,0,0
0.08088235294058177,0.06923170027068051,0.04751989626049924,0.029970480283465648,2.4838277234706093e-92,0.13794064045075732,"In the foreground, you can see a group of people floating on surfboards in the water. You can also see a buoy and a buoy on the horizon. The buoy is a green buoy and the buoy on the horizon is a green buoy. The buoy is in the foreground and the buoy on the horizon is in the background. You can also see a wave in the background. You can also see a surfer in the background. The surfer is floating on a surfboard in the water. You can also see a surfer in the water. You can also see a surfer in the water. You can also see a surfer in the water. You can also see a surfer in the water. You can also see a surfer in the water. You can also",COCO_train2014_000000002536,0,,0,2
0.08333333332986115,1.9034674689861677e-09,5.481373708354194e-12,2.9758582163943453e-13,5.973560935719908e-05,0.05871712975329202,"Describe the image in detail. What do you see? Include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000002543,0,,0,0
0.4999999999642858,0.33968311021818254,2.1264518512507305e-06,5.437427681788999e-09,0.20405522344487592,0.2285090808751731,"I see a toilet, a shower, a sink and a lot of towels.<eos>",COCO_train2014_000000002544,0,,0,2
0.23884377011164867,5.85045365006396e-09,1.830282338978762e-11,1.1000617045598687e-12,0.000277139440719477,0.027257240204429302,Describe the scene in detail.<eos>,COCO_train2014_000000002545,0,,0,0
0.3749999999062502,7.319250545218839e-09,2.0745663328558084e-11,1.1559871144628244e-12,0.056615178467884025,0.07373271889400922,What is the subject of this image?<eos>,COCO_train2014_000000002555,0,,0,0
0.12499999996875016,4.225771272548414e-09,1.4384239562738269e-11,8.783602617222665e-13,0.0023280787633738953,0.025316455696202528,Your caption should be specific and descriptive.<eos>,COCO_train2014_000000002559,0,,0,0
0.0526315789445984,1.7099639200494266e-09,5.561282936163364e-12,3.219965714544208e-13,5.725841041906328e-05,0.05596707818930041,"Describe the scene:
How was the scene set up?
What is the main subject?
What is the background?<eos>",COCO_train2014_000000002560,0,,0,0
0.11031211279549655,3.729230059054939e-09,1.2694046860151317e-11,7.751502103232947e-13,0.0006855961887741208,0.018181818181818184,Describe the scene as you see it.<eos>,COCO_train2014_000000002563,0,,0,0
0.2352941176401385,0.1462544848210594,0.08743583640208556,1.2117880855538534e-05,0.0004421741114544682,0.21603537140567983,Caption: I see a boy in a gray shirt and black pants. He is wearing a white hat. He is standing in a gym. He is holding a red and white striped shirt.<eos>,COCO_train2014_000000002567,0,,0,1
0.09022352209759289,0.07813586214891081,9.383624436091893e-07,5.782700798817902e-07,0.37564786362006597,0.11650479561520136,A donut.<eos>,COCO_train2014_000000002570,0,,0,0
0.07692307692011838,0.055470019620346825,5.042374901543654e-07,1.536541839019132e-09,0.0020706700829131452,0.07977781411646354,What is the setting? What time of day is it? What is the weather like? How are the players positioned? What is the court like?<eos>,COCO_train2014_000000002575,0,,0,0
1.5098691696060585e-17,2.1352774565320712e-17,2.3967679081670125e-14,8.029931010643379e-13,0.0,0.0,Example<eos>,COCO_train2014_000000002583,0,,0,0
0.22222222217283966,5.270462765739487e-09,1.5831904189457608e-11,9.018037815333522e-13,0.002295338757196003,0.02040816326530612,What is the main subject of the image?<eos>,COCO_train2014_000000002585,0,,0,0
1.1031211279549644e-16,1.1792860905377833e-16,1.269404686015132e-16,1.3784336587052549e-16,0.0,0.0,Describe the scene and what you see.<eos>,COCO_train2014_000000002591,0,,0,0
0.4285714285510205,0.327326835338012,0.22425727432945428,2.8134666934143293e-05,0.24648682695319857,0.2229032447954911,The girl is sitting on a bed and is holding a white book. She is wearing pajamas and is smiling.<eos>,COCO_train2014_000000002602,0,,0,3
7.162619917923445e-17,8.27068107508754e-17,9.932566546857679e-17,1.2944315414357063e-16,0.0,0.0,Write your caption.<eos>,COCO_train2014_000000002606,0,,0,0
0.4090909090723141,0.3120938919516558,1.6950408960275252e-06,4.001259657557671e-09,0.19069305491044564,0.16803130829339633,"In this image you see a sofa, a bookshelf, a door, a lamp, a yoga mat, a book, and a window.<eos>",COCO_train2014_000000002608,0,,0,2
0.11111111110493832,2.556549962678361e-09,7.41986827790936e-12,4.0623218788768687e-13,0.0006160110436884288,0.07618740750729608,"What is the main subject?
What is the setting?
What is the action?
What is the scene?<eos>",COCO_train2014_000000002614,0,,0,0
0.4390493086996017,7.76136858622482e-09,2.22532215113721e-11,1.3186908627298783e-12,0.3873563268199906,0.18457391709166784,The fridge is empty.<eos>,COCO_train2014_000000002618,0,,0,1
0.12499999999218755,2.8867513457616934e-09,8.411954328137418e-12,4.625799890027289e-13,0.0011807064298344902,0.09614157249256378,"How are the subjects related to each other?
What is the composition of the image?<eos>",COCO_train2014_000000002619,0,,0,0
1.0976232717490041e-16,1.227180124627569e-16,1.4018651105075565e-16,1.6581659742139797e-16,0.0,0.04322802371242765,What is your caption?<eos>,COCO_train2014_000000002623,0,,0,0
0.4999999998750002,8.451542545096823e-09,2.2833557013653313e-11,1.2421889947772103e-12,0.6463601828857541,0.18028169014084508,The image is of carrots and bananas.<eos>,COCO_train2014_000000002624,0,,0,1
0.05578254000921627,2.036890365113941e-09,7.735490604601598e-12,5.668987069250207e-13,0.0007018985333279898,0.016326530612244896,286 and 307.<eos>,COCO_train2014_000000002639,0,,0,0
0.0150986916960606,6.752340199052529e-10,2.396767908167012e-09,4.5155620457122786e-09,0.11881291009564973,0.07384615384615385,Bus<eos>,COCO_train2014_000000002644,0,,0,1
0.09090909089256209,3.0151134452157307e-09,1.0033557296557623e-11,5.960994272089826e-13,0.0001402861163699974,0.013763345410350604,How do you know what you see? Describe the setting.<eos>,COCO_train2014_000000002645,0,,0,0
1.2383969992892892e-16,1.3376216389974536e-16,1.4584274597955138e-16,1.61023072606689e-16,0.0,0.0,How can you describe this image?<eos>,COCO_train2014_000000002658,0,,0,0
1.0976232717490041e-16,1.227180124627569e-16,1.4018651105075565e-16,1.6581659742139797e-16,0.0,0.038945233265720094,What do you see?<eos>,COCO_train2014_000000002664,0,,0,0
0.1194218850558244,4.136895448977816e-09,1.4526960551468522e-11,9.250379439222845e-13,0.0004259005087746123,0.020000000000000004,Tea plucking in the rain<eos>,COCO_train2014_000000002672,0,,0,0
0.555555555432099,0.4564354644830389,0.39044833271683455,0.3155984538331778,0.14974738890950276,0.25341573730665623,the image is a black and white photograph.<eos>,COCO_train2014_000000002686,0,,0,0
0.16666666666203708,0.06900655593229124,5.193186618929037e-07,1.4353141358611076e-09,3.680922134201321e-06,0.0544080604534005,"You are a helpful vision-language assistant that generates detailed and accurate image captions. Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the setting.<eos>",COCO_train2014_000000002687,1,person,1,1
0.21739130433837434,3.143473067169879e-09,7.777978366949755e-12,3.916449664819593e-13,0.0031393768713134647,0.07863481228668943,"Your caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000002691,0,,0,1
0.19444444443904324,2.357022603888751e-09,5.4670056904821845e-12,2.6526726487835123e-13,1.9464707180515294e-05,0.05925925925925926,"You are a helpful vision-language assistant that generates detailed and accurate image captions. Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the setting.<eos>",COCO_train2014_000000002693,0,,0,1
0.7999999999466668,0.5345224837879413,0.44464785150936803,0.3850322886591526,0.841480202241417,0.28043713726126923,"The food is served with a cup of coffee, and a can of soda.<eos>",COCO_train2014_000000002697,0,,0,1
1.5098691696060585e-17,2.1352774565320712e-17,2.3967679081670125e-14,8.029931010643379e-13,0.0,0.0,sit<eos>,COCO_train2014_000000002703,0,,0,0
0.06666666666222229,2.1821789022092506e-09,7.155046341999931e-12,4.179882048905089e-13,8.624730646560661e-05,0.018912529550827423,What do you want to convey? How do you want the audience to feel?<eos>,COCO_train2014_000000002732,0,,0,0
0.024893534159038506,1.1132726913181444e-09,3.951602231126405e-09,7.444903193932018e-09,0.04353191114396916,0.04848484848484849,Pizza<eos>,COCO_train2014_000000002742,0,,0,1
0.3977063629402297,0.2982797722031009,2.248872709912558e-06,6.417592062678014e-09,0.1863990451043448,0.12859846425464708,This image shows a room in a home.<eos>,COCO_train2014_000000002752,0,,0,0
0.09735009785958822,3.2910339761413517e-09,1.1202457035347247e-11,6.840676596481053e-13,0.00025775633272961544,0.03620339538859025,How does the image make you feel?<eos>,COCO_train2014_000000002754,0,,0,0
0.10526315788919673,2.4182541669025607e-09,7.006777435693387e-12,3.829206137800792e-13,0.0002522474876656742,0.08783024799447396,"you can describe the image in detail, you can also include the following information:
What is the subject?<eos>",COCO_train2014_000000002755,0,,0,0
0.1194218850558244,4.136895448977816e-09,1.4526960551468522e-11,9.250379439222845e-13,0.0014668501836883922,0.023323615160349857,What are the main subjects?<eos>,COCO_train2014_000000002758,0,,0,0
0.08333333332986115,1.9034674689861677e-09,5.481373708354194e-12,2.9758582163943453e-13,0.00012763875227607828,0.10732536402354531,"Describe the scene in detail. What do you see? Include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000002770,0,,0,0
0.17973158557499613,4.493289639262571e-09,1.4460744828366063e-11,9.078761382262807e-13,0.0033208649764045447,0.03669724770642201,What is the scene?<eos>,COCO_train2014_000000002774,0,,0,0
0.4999999999166667,0.3692744728750537,2.3890919111710343e-06,6.238986070996532e-09,0.4718331843046992,0.1664289801240149,The sink and shower are located right next to each other.<eos>,COCO_train2014_000000002776,0,,0,1
0.045454545452479386,1.471224715772784e-09,4.765509535773207e-12,2.747221058959446e-13,9.49030342014073e-05,0.015748031496062992,"Describe the image. What do you see? Include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000002782,0,,0,0
0.11111111109876555,3.726779962059685e-09,1.2565790683898575e-11,7.583235672378979e-13,0.0004196685134699162,0.059813925102723126,What is the main subject of this image?<eos>,COCO_train2014_000000002823,0,,0,0
0.009157819435209305,4.0955013555354697e-10,1.4537132205186077e-09,2.7388268265591994e-09,0.017522205418107457,0.05405405405405405,street<eos>,COCO_train2014_000000002833,0,,0,0
0.1304347826030246,0.07699905034747799,6.560201024695778e-07,1.9383418022552657e-09,0.00023661880342524839,0.04372262352607099,"The caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000002842,1,person,1,1
0.21487859753770341,0.14325239835250014,1.4325239834255215e-06,5.387154122130005e-09,0.41910612293322547,0.1855873455060382,pizza and beer<eos>,COCO_train2014_000000002843,0,,0,1
0.4953587997157158,0.2675243277994909,2.3151092838987057e-06,7.201170725888819e-09,0.5662036406254234,0.1357857912191378,This image is of an elephant.<eos>,COCO_train2014_000000002849,0,,0,0
0.12047768471668985,3.011942117841947e-09,9.693327139059972e-12,6.085675747704988e-13,0.0029132813552565644,0.06984126984126986,What is the setting?<eos>,COCO_train2014_000000002860,0,,0,0
0.6249999998437503,0.5175491693727575,0.35474585289687116,5.4663255680950514e-05,0.44143919002231924,0.20938944088649886,This image shows a plate of food.<eos>,COCO_train2014_000000002886,0,,0,0
0.10714285713903064,1.9920476821515278e-09,5.344109773330743e-12,2.795255596253083e-13,7.227275706027685e-07,0.05056424871612709,How did you capture the image? What camera settings did you use? Did you use a tripod? What camera did you use? Did you use a flash?<eos>,COCO_train2014_000000002892,0,,0,0
0.10108844325174288,3.5018063953428727e-09,1.2296806625024978e-11,7.830277143606023e-13,0.001047431368583117,0.024573378839590446,What is the image about?<eos>,COCO_train2014_000000002896,0,,0,0
0.6874999999570314,0.47871355384725217,0.2539068810277584,3.3498087674911375e-05,0.49439689482308397,0.27613086434648926,The image is of a group of fruits including a banana apple pear and orange.<eos>,COCO_train2014_000000002902,0,,0,2
0.0746268656710849,0.0529671715858905,0.02770000694358838,3.5689633201051375e-06,3.20435688057196e-89,0.10003154675713972,This image shows a man being thrown into the air by another man while they are playing frisbee. The frisbee is flying in the air as it is being thrown. The frisbee is being thrown by a man in a red shirt and a navy blue shirt. The frisbee is being thrown by a man in a red shirt and a navy blue shirt. The frisbee is being thrown by a man in a red shirt and a navy blue shirt. The frisbee is being thrown by a man in a red shirt and a navy blue shirt. The frisbee is being thrown by a man in a red shirt and a navy blue shirt. The frisbee is being thrown by a man in a red shirt and a navy blue shirt. The fris,COCO_train2014_000000002907,0,,0,2
0.34615384614053263,3.721042037530275e-09,8.324777543274678e-12,3.979674192406105e-13,0.01592714591219896,0.19206888498156013,"In this case, the lighthouse and the clock are the main subjects. The lighthouse is red and white and the clock is large and round.<eos>",COCO_train2014_000000002931,0,,0,1
0.08333333332986115,1.9034674689861677e-09,5.481373708354194e-12,2.9758582163943453e-13,0.002438460033665748,0.05716738626169101,"Describe the image in detail. What do you see? Include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000002951,0,,0,0
0.11678832116703075,0.0775316940962554,0.03544390736913716,4.269529268372848e-06,1.7166466809643525e-96,0.14914881708457545,"The photo is of a man flying kites in a field. The kites are in the shape of various animals, including a lion and a tiger. The man is standing in the field and is looking at the kites. The kites are flying in the sky and are all different shapes and sizes. The kites are colorful and are flying in a field. The kites are in the shape of various animals, including a lion and a tiger. The kites are flying in the sky and are all different shapes and sizes. The kites are colorful and are flying in a field. The kites are in the shape of various animals, including a lion and a tiger. The kites are flying in the sky and are all different shapes and sizes. The kites are colorful and are",COCO_train2014_000000002963,0,,0,2
0.2695973783624942,5.503133441363796e-09,1.6553420562960068e-11,1.0047301075023746e-12,0.40568436779633454,0.14428857715430862,The four wine bottles<eos>,COCO_train2014_000000002964,0,,0,1
0.024893534159038506,1.1132726913181444e-09,3.951602231126405e-09,7.444903193932018e-09,0.19446581751344583,0.07792207792207793,Train<eos>,COCO_train2014_000000002982,0,,0,1
0.11764705882266437,0.08856148855335594,0.04891833545157799,5.44679265177111e-06,4.791928996533854e-93,0.16897787351714924,The image is of a man and woman walking down the street. The man is wearing a black leather jacket and a hat. The woman is wearing a black jacket and a beanie hat. They are holding a cup of coffee and a cigarette. They are talking to each other. The woman is smiling and looking at the man. The man is talking and smiling at the woman. They are holding hands and walking down the street. The man is holding a cigarette and a cigar. The woman is holding a cup of coffee and a cigarette. They are walking down the street. The man is wearing a black leather jacket and a hat. The woman is wearing a black jacket and a beanie hat. They are holding hands and walking down the street. The man,COCO_train2014_000000002983,1,cup,1,2
0.1285714285705102,0.10535507427301312,0.08257399366286057,0.0535438782314499,6.500055180798645e-96,0.1714894822518446,The image is of a butternut squash on a wooden cutting board. The squash has been cut in half and a knife is next to it. The squash has a dark yellow color and has a long cylindrical shape. The squash is sitting on a wooden cutting board and a large knife is beside it. The knife has a black handle and a sharp blade. The squash has been cut in half and the knife is next to it. The squash has a long cylindrical shape and is sitting on a wooden cutting board. The squash is cut in half and the knife is next to it. The squash is sitting on a wooden cutting board and has a yellow color. The squash has a long cylindrical shape and has a dark yellow color. The squash has been cut in,COCO_train2014_000000002989,0,,0,1
0.0919698602468758,3.3582644710475053e-09,1.2753667899107649e-11,9.346579564396796e-13,0.00020218081599239927,0.017543859649122803,Describe the image.<eos>,COCO_train2014_000000002992,0,,0,0
0.024893534159038506,1.1132726913181444e-09,3.951602231126405e-09,7.444903193932018e-09,0.03211408938527712,0.06685236768802227,Street<eos>,COCO_train2014_000000002998,0,,0,0
7.667036787299856e-17,8.007958752325245e-17,8.387209336129569e-17,8.812612678293057e-17,0.0,0.015737704918032787,"If you're not sure what to do, ask your instructor.<eos>",COCO_train2014_000000003000,0,,0,0
0.32206169694024794,0.20084075455651398,1.8234051713799311e-06,5.809334106350273e-09,0.009559309534752331,0.04145077720207253,Identify the objects and the background.<eos>,COCO_train2014_000000003003,0,,0,0
0.4444444443456792,7.453559923291195e-09,1.9946949348216467e-11,1.0724314733358218e-12,0.054517074353968964,0.08955910658128913,What is the main subject of the image?<eos>,COCO_train2014_000000003008,0,,0,0
0.07142857142602044,0.05143444998549305,4.668509899388066e-07,1.4203609079186456e-09,0.0023904871769310746,0.07317490837544864,"What do you see? Describe this image in detail. What do you see? Include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000003040,0,,0,0
0.1111111110864199,3.726779961645599e-09,1.2565790682502379e-11,7.583235671536399e-13,0.0001698165954921505,0.040239941441519704,What are the main subjects of the image?<eos>,COCO_train2014_000000003048,0,,0,0
0.23884377011164867,5.85045365006396e-09,1.830282338978762e-11,1.1000617045598687e-12,0.0024820932421577477,0.05878462070703143,What is the image about?<eos>,COCO_train2014_000000003076,0,,0,0
0.1947001957191763,4.654224883289751e-09,1.4114211429376907e-11,8.134981279967864e-13,0.14845731562916978,0.08609865470852018,The tennis team from the early 1960s.<eos>,COCO_train2014_000000003077,0,,0,0
0.1194218850558244,4.136895448977816e-09,1.4526960551468522e-11,9.250379439222845e-13,0.0005460539019530717,0.059416445623342175,What are the main subjects?<eos>,COCO_train2014_000000003080,0,,0,0
1.111111110864198e-16,1.178511301707504e-16,1.256579068250238e-16,1.3485111856165858e-16,0.0,0.04897959183673471,What is the main subject of this image?<eos>,COCO_train2014_000000003118,0,,0,0
0.3333333332962964,6.454972242916984e-09,1.812300621442555e-11,9.980099402512292e-13,0.0038730939443718804,0.16965934003413755,What is the main subject of the image?<eos>,COCO_train2014_000000003124,0,,0,0
0.0416666666649306,1.345954755088114e-09,4.35056919543614e-12,2.502388506469318e-13,1.6044768026387487e-05,0.017057569296375263,"Describe this image in detail. What do you see? Include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000003131,0,,0,0
8.986579278749804e-17,1.0047301075986612e-16,1.1477500776396e-16,1.357591476796497e-16,0.0,0.0,your caption should include:<eos>,COCO_train2014_000000003148,0,,0,0
